Model,Xviewer,
BlockNumber,1,
TraceName,CH1,CH2
BlockSize,10010,10010
Date,25-05-2022,25-05-2022
Time,39:35.8,39:35.8
VUnit,V,V
HResolution,5.00E-06,5.00E-06
HOffset,-2.50E-02,-2.50E-02
HUnit,s,s
,2.736667,4.806667
,2.743333,4.806667
,2.726667,4.806667
,2.73,4.806667
,2.736667,4.806667
,2.736667,4.806667
,2.73,4.82
,2.736667,4.806667
,2.736667,4.806667
,2.743333,4.806667
,2.75,4.806667
,2.756667,4.806667
,2.743333,4.82
,2.75,4.833333
,2.736667,4.806667
,2.73,4.806667
,2.75,4.806667
,2.743333,4.82
,2.743333,4.82
,2.743333,4.82
,2.736667,4.806667
,2.75,4.806667
,2.75,4.82
,2.743333,4.82
,2.743333,4.806667
,2.756667,4.806667
,2.743333,4.82
,2.75,4.833333
,2.736667,4.833333
,2.743333,4.82
,2.75,4.82
,2.75,4.833333
,2.75,4.82
,2.743333,4.806667
,2.756667,4.833333
,2.75,4.833333
,2.75,4.82
,2.756667,4.82
,2.756667,4.833333
,2.743333,4.82
,2.75,4.833333
,2.75,4.82
,2.756667,4.82
,2.75,4.82
,2.756667,4.84
,2.756667,4.833333
,2.743333,4.833333
,2.763333,4.833333
,2.756667,4.833333
,2.743333,4.833333
,2.743333,4.82
,2.75,4.82
,2.756667,4.833333
,2.763333,4.82
,2.75,4.806667
,2.75,4.82
,2.756667,4.84
,2.736667,4.84
,2.75,4.84
,2.743333,4.833333
,2.75,4.82
,2.756667,4.833333
,2.756667,4.82
,2.756667,4.806667
,2.756667,4.82
,2.75,4.82
,2.743333,4.84
,2.75,4.833333
,2.743333,4.833333
,2.763333,4.82
,2.763333,4.82
,2.75,4.833333
,2.763333,4.82
,2.763333,4.833333
,2.766667,4.833333
,2.766667,4.833333
,2.763333,4.833333
,2.756667,4.833333
,2.75,4.84
,2.75,4.84
,2.763333,4.84
,2.763333,4.82
,2.766667,4.853333
,2.756667,4.84
,2.763333,4.84
,2.766667,4.84
,2.763333,4.84
,2.75,4.84
,2.763333,4.853333
,2.756667,4.853333
,2.766667,4.84
,2.756667,4.84
,2.75,4.84
,2.756667,4.84
,2.756667,4.84
,2.763333,4.84
,2.763333,4.84
,2.763333,4.84
,2.756667,4.833333
,2.766667,4.84
,2.756667,4.84
,2.756667,4.833333
,2.763333,4.84
,2.75,4.833333
,2.763333,4.84
,2.766667,4.853333
,2.766667,4.853333
,2.766667,4.866667
,2.763333,4.84
,2.763333,4.833333
,2.766667,4.84
,2.773333,4.84
,2.773333,4.84
,2.766667,4.84
,2.766667,4.853333
,2.763333,4.833333
,2.766667,4.853333
,2.773333,4.853333
,2.766667,4.853333
,2.766667,4.84
,2.763333,4.84
,2.763333,4.84
,2.766667,4.84
,2.763333,4.866667
,2.766667,4.853333
,2.766667,4.853333
,2.763333,4.853333
,2.773333,4.84
,2.766667,4.84
,2.78,4.853333
,2.766667,4.853333
,2.773333,4.853333
,2.78,4.853333
,2.756667,4.866667
,2.773333,4.853333
,2.78,4.853333
,2.766667,4.866667
,2.773333,4.84
,2.766667,4.853333
,2.773333,4.866667
,2.773333,4.853333
,2.78,4.853333
,2.773333,4.84
,2.773333,4.853333
,2.773333,4.866667
,2.766667,4.853333
,2.766667,4.853333
,2.766667,4.853333
,2.763333,4.853333
,2.773333,4.866667
,2.766667,4.866667
,2.773333,4.853333
,2.773333,4.88
,2.773333,4.853333
,2.773333,4.853333
,2.78,4.866667
,2.773333,4.853333
,2.766667,4.853333
,2.773333,4.866667
,2.773333,4.866667
,2.773333,4.866667
,2.773333,4.853333
,2.766667,4.84
,2.78,4.853333
,2.773333,4.853333
,2.773333,4.866667
,2.773333,4.853333
,2.786667,4.866667
,2.773333,4.866667
,2.793333,4.88
,2.78,4.853333
,2.773333,4.866667
,2.773333,4.88
,2.763333,4.866667
,2.773333,4.88
,2.773333,4.88
,2.773333,4.866667
,2.766667,4.866667
,2.766667,4.88
,2.78,4.866667
,2.793333,4.866667
,2.78,4.88
,2.78,4.88
,2.78,4.866667
,2.793333,4.84
,2.78,4.866667
,2.766667,4.866667
,2.78,4.866667
,2.78,4.866667
,2.773333,4.88
,2.786667,4.866667
,2.78,4.88
,2.773333,4.866667
,2.773333,4.866667
,2.766667,4.88
,2.793333,4.866667
,2.793333,4.88
,2.793333,4.866667
,2.773333,4.88
,2.773333,4.866667
,2.773333,4.88
,2.793333,4.866667
,2.786667,4.866667
,2.786667,4.88
,2.786667,4.866667
,2.793333,4.88
,2.78,4.88
,2.766667,4.88
,2.78,4.866667
,2.78,4.866667
,2.793333,4.88
,2.773333,4.893333
,2.78,4.88
,2.78,4.88
,2.8,4.853333
,2.793333,4.866667
,2.78,4.866667
,2.78,4.866667
,2.773333,4.866667
,2.786667,4.88
,2.786667,4.893333
,2.786667,4.893333
,2.786667,4.866667
,2.793333,4.866667
,2.773333,4.893333
,2.78,4.866667
,2.793333,4.866667
,2.793333,4.893333
,2.786667,4.893333
,2.786667,4.866667
,2.786667,4.866667
,2.786667,4.893333
,2.786667,4.88
,2.793333,4.866667
,2.793333,4.88
,2.786667,4.88
,2.786667,4.88
,2.793333,4.866667
,2.8,4.88
,2.786667,4.88
,2.773333,4.88
,2.793333,4.893333
,2.793333,4.893333
,2.786667,4.88
,2.793333,4.866667
,2.786667,4.893333
,2.8,4.866667
,2.786667,4.88
,2.793333,4.88
,2.786667,4.88
,2.793333,4.88
,2.786667,4.88
,2.786667,4.866667
,2.78,4.893333
,2.793333,4.88
,2.786667,4.866667
,2.793333,4.88
,2.786667,4.88
,2.8,4.88
,2.786667,4.893333
,2.786667,4.88
,2.793333,4.88
,2.8,4.866667
,2.8,4.893333
,2.793333,4.906667
,2.78,4.866667
,2.78,4.893333
,2.793333,4.893333
,2.786667,4.88
,2.793333,4.88
,2.786667,4.88
,2.786667,4.866667
,2.786667,4.866667
,2.793333,4.88
,2.793333,4.88
,2.8,4.893333
,2.786667,4.893333
,2.78,4.893333
,2.773333,4.88
,2.786667,4.893333
,2.793333,4.88
,2.8,4.88
,2.793333,4.893333
,2.786667,4.88
,2.786667,4.893333
,2.786667,4.88
,2.773333,4.88
,2.793333,4.88
,2.793333,4.88
,2.803333,4.88
,2.793333,4.88
,2.78,4.88
,2.8,4.906667
,2.786667,4.893333
,2.8,4.866667
,2.793333,4.88
,2.786667,4.88
,2.786667,4.906667
,2.793333,4.88
,2.793333,4.88
,2.793333,4.88
,2.786667,4.88
,2.786667,4.866667
,2.786667,4.893333
,2.8,4.88
,2.793333,4.88
,2.793333,4.893333
,2.793333,4.88
,2.793333,4.866667
,2.793333,4.88
,2.8,4.906667
,2.8,4.893333
,2.793333,4.893333
,2.8,4.906667
,2.793333,4.88
,2.8,4.88
,2.8,4.893333
,2.8,4.88
,2.786667,4.88
,2.793333,4.88
,2.793333,4.893333
,2.793333,4.893333
,2.8,4.893333
,2.803333,4.88
,2.803333,4.893333
,2.786667,4.893333
,2.786667,4.906667
,2.8,4.906667
,2.793333,4.88
,2.793333,4.893333
,2.8,4.893333
,2.786667,4.88
,2.793333,4.88
,2.803333,4.88
,2.793333,4.906667
,2.8,4.893333
,2.793333,4.893333
,2.793333,4.893333
,2.8,4.893333
,2.8,4.893333
,2.8,4.906667
,2.8,4.88
,2.793333,4.893333
,2.793333,4.893333
,2.78,4.893333
,2.786667,4.906667
,2.8,4.88
,2.793333,4.893333
,2.786667,4.906667
,2.786667,4.893333
,2.8,4.906667
,2.8,4.88
,2.8,4.893333
,2.816667,4.893333
,2.793333,4.893333
,2.803333,4.88
,2.8,4.88
,2.793333,4.893333
,2.803333,4.893333
,2.8,4.906667
,2.793333,4.88
,2.8,4.893333
,2.81,4.893333
,2.793333,4.893333
,2.793333,4.88
,2.786667,4.906667
,2.803333,4.893333
,2.793333,4.893333
,2.793333,4.88
,2.8,4.88
,2.793333,4.913333
,2.786667,4.906667
,2.8,4.88
,2.803333,4.88
,2.793333,4.893333
,2.803333,4.893333
,2.81,4.893333
,2.786667,4.893333
,2.78,4.893333
,2.78,4.88
,2.8,4.88
,2.8,4.893333
,2.803333,4.893333
,2.8,4.893333
,2.8,4.893333
,2.8,4.88
,2.803333,4.893333
,2.8,4.88
,2.8,4.913333
,2.8,4.893333
,2.803333,4.88
,2.786667,4.88
,2.8,4.88
,2.8,4.88
,2.8,4.893333
,2.803333,4.893333
,2.8,4.88
,2.786667,4.893333
,2.803333,4.88
,2.81,4.893333
,2.803333,4.893333
,2.793333,4.906667
,2.803333,4.893333
,2.803333,4.893333
,2.793333,4.88
,2.803333,4.893333
,2.793333,4.88
,2.803333,4.88
,2.793333,4.88
,2.81,4.866667
,2.803333,4.88
,2.793333,4.893333
,2.8,4.893333
,2.81,4.893333
,2.8,4.88
,2.8,4.88
,2.8,4.88
,2.8,4.88
,2.793333,4.88
,2.8,4.893333
,2.8,4.906667
,2.803333,4.893333
,2.8,4.893333
,2.8,4.88
,2.8,4.88
,2.8,4.893333
,2.803333,4.88
,2.793333,4.88
,2.803333,4.893333
,2.81,4.906667
,2.793333,4.88
,2.8,4.893333
,2.8,4.88
,2.81,4.893333
,2.803333,4.893333
,2.8,4.893333
,2.8,4.893333
,2.786667,4.906667
,2.793333,4.893333
,2.8,4.893333
,2.786667,4.893333
,2.793333,4.866667
,2.793333,4.88
,2.8,4.88
,2.786667,4.893333
,2.8,4.893333
,2.803333,4.88
,2.793333,4.88
,2.803333,4.893333
,2.8,4.893333
,2.786667,4.893333
,2.8,4.88
,2.803333,4.893333
,2.8,4.893333
,2.8,4.88
,2.803333,4.893333
,2.803333,4.866667
,2.803333,4.88
,2.8,4.866667
,2.803333,4.88
,2.803333,4.88
,2.803333,4.866667
,2.8,4.88
,2.803333,4.893333
,2.8,4.88
,2.803333,4.88
,2.803333,4.88
,2.78,4.853333
,2.816667,4.88
,2.793333,4.88
,2.803333,4.88
,2.793333,4.893333
,2.803333,4.88
,2.8,4.88
,2.8,4.88
,2.793333,4.893333
,2.793333,4.88
,2.793333,4.88
,2.786667,4.88
,2.8,4.88
,2.793333,4.88
,2.8,4.88
,2.8,4.866667
,2.793333,4.88
,2.8,4.893333
,2.81,4.88
,2.8,4.893333
,2.8,4.893333
,2.8,4.88
,2.803333,4.866667
,2.803333,4.893333
,2.793333,4.88
,2.8,4.88
,2.803333,4.893333
,2.81,4.88
,2.793333,4.893333
,2.81,4.906667
,2.8,4.906667
,2.793333,4.893333
,2.793333,4.88
,2.8,4.88
,2.803333,4.88
,2.793333,4.88
,2.8,4.853333
,2.803333,4.88
,2.8,4.866667
,2.8,4.88
,2.793333,4.866667
,2.8,4.866667
,2.8,4.88
,2.793333,4.893333
,2.793333,4.88
,2.793333,4.88
,2.803333,4.866667
,2.803333,4.88
,2.803333,4.88
,2.78,4.88
,2.78,4.893333
,2.786667,4.893333
,2.78,4.88
,2.793333,4.88
,2.803333,4.866667
,2.793333,4.866667
,2.8,4.866667
,2.803333,4.88
,2.8,4.866667
,2.8,4.866667
,2.803333,4.866667
,2.8,4.866667
,2.803333,4.88
,2.793333,4.866667
,2.8,4.866667
,2.8,4.88
,2.786667,4.866667
,2.793333,4.866667
,2.803333,4.866667
,2.816667,4.88
,2.786667,4.88
,2.793333,4.88
,2.786667,4.88
,2.793333,4.893333
,2.793333,4.88
,2.793333,4.88
,2.793333,4.866667
,2.793333,4.866667
,2.786667,4.853333
,2.78,4.866667
,2.793333,4.893333
,2.793333,4.88
,2.8,4.853333
,2.793333,4.893333
,2.8,4.88
,2.8,4.866667
,2.8,4.866667
,2.8,4.853333
,2.803333,4.866667
,2.793333,4.853333
,2.8,4.84
,2.786667,4.866667
,2.78,4.853333
,2.793333,4.866667
,2.793333,4.866667
,2.803333,4.866667
,2.803333,4.866667
,2.8,4.866667
,2.793333,4.866667
,2.786667,4.866667
,2.793333,4.866667
,2.793333,4.866667
,2.8,4.853333
,2.786667,4.853333
,2.786667,4.853333
,2.793333,4.853333
,2.78,4.853333
,2.78,4.853333
,2.786667,4.866667
,2.78,4.866667
,2.786667,4.866667
,2.793333,4.866667
,2.793333,4.853333
,2.786667,4.866667
,2.793333,4.853333
,2.786667,4.866667
,2.793333,4.853333
,2.786667,4.853333
,2.793333,4.866667
,2.786667,4.853333
,2.803333,4.866667
,2.793333,4.866667
,2.793333,4.853333
,2.793333,4.853333
,2.8,4.866667
,2.786667,4.853333
,2.78,4.853333
,2.793333,4.853333
,2.793333,4.853333
,2.78,4.866667
,2.8,4.853333
,2.78,4.84
,2.786667,4.84
,2.78,4.853333
,2.786667,4.84
,2.78,4.866667
,2.773333,4.866667
,2.8,4.853333
,2.793333,4.866667
,2.8,4.853333
,2.793333,4.84
,2.786667,4.853333
,2.793333,4.84
,2.786667,4.853333
,2.793333,4.853333
,2.793333,4.853333
,2.78,4.853333
,2.786667,4.853333
,2.8,4.833333
,2.8,4.853333
,2.8,4.84
,2.78,4.853333
,2.793333,4.866667
,2.793333,4.84
,2.793333,4.84
,2.786667,4.853333
,2.786667,4.853333
,2.78,4.853333
,2.8,4.853333
,2.786667,4.84
,2.773333,4.853333
,2.78,4.853333
,2.78,4.84
,2.786667,4.84
,2.786667,4.84
,2.786667,4.84
,2.793333,4.84
,2.786667,4.853333
,2.786667,4.84
,2.793333,4.84
,2.793333,4.84
,2.786667,4.833333
,2.793333,4.833333
,2.786667,4.82
,2.786667,4.84
,2.786667,4.833333
,2.793333,4.84
,2.78,4.84
,2.786667,4.853333
,2.793333,4.833333
,2.78,4.84
,2.786667,4.84
,2.786667,4.853333
,2.793333,4.84
,2.78,4.84
,2.78,4.853333
,2.786667,4.84
,2.786667,4.833333
,2.78,4.84
,2.78,4.84
,2.78,4.853333
,2.786667,4.833333
,2.773333,4.833333
,2.793333,4.833333
,2.786667,4.84
,2.78,4.84
,2.773333,4.833333
,2.786667,4.84
,2.78,4.84
,2.786667,4.833333
,2.78,4.82
